from,to,combined_score
9606.ENSP00000358081,9606.ENSP00000358211,941
9606.ENSP00000358081,9606.ENSP00000358211,941
9606.ENSP00000252575,9606.ENSP00000359077,943
9606.ENSP00000252575,9606.ENSP00000359077,943
9606.ENSP00000330633,9606.ENSP00000359077,900
9606.ENSP00000330633,9606.ENSP00000359077,900
9606.ENSP00000305651,9606.ENSP00000359504,903
9606.ENSP00000305651,9606.ENSP00000359504,903
9606.ENSP00000359504,9606.ENSP00000359783,911
9606.ENSP00000359504,9606.ENSP00000359783,911
9606.ENSP00000222812,9606.ENSP00000360423,994
9606.ENSP00000222812,9606.ENSP00000360423,994
9606.ENSP00000300105,9606.ENSP00000360608,911
9606.ENSP00000300105,9606.ENSP00000360608,911
9606.ENSP00000222812,9606.ENSP00000360806,996
9606.ENSP00000222812,9606.ENSP00000360806,996
9606.ENSP00000228280,9606.ENSP00000361405,951
9606.ENSP00000228280,9606.ENSP00000361405,951
9606.ENSP00000243077,9606.ENSP00000361405,938
9606.ENSP00000243077,9606.ENSP00000361405,938
9606.ENSP00000245323,9606.ENSP00000361405,941
9606.ENSP00000245323,9606.ENSP00000361405,941
9606.ENSP00000293404,9606.ENSP00000361471,988
9606.ENSP00000293404,9606.ENSP00000361471,988
9606.ENSP00000306245,9606.ENSP00000362410,937
9606.ENSP00000306245,9606.ENSP00000362410,937
9606.ENSP00000293441,9606.ENSP00000362444,975
9606.ENSP00000293441,9606.ENSP00000362444,975
9606.ENSP00000351908,9606.ENSP00000362994,968
9606.ENSP00000351908,9606.ENSP00000362994,968
9606.ENSP00000337103,9606.ENSP00000363229,957
9606.ENSP00000337103,9606.ENSP00000363229,957
9606.ENSP00000360608,9606.ENSP00000363480,945
9606.ENSP00000360608,9606.ENSP00000363480,945
9606.ENSP00000306245,9606.ENSP00000364907,941
9606.ENSP00000306245,9606.ENSP00000364907,941
9606.ENSP00000339826,9606.ENSP00000364907,936
9606.ENSP00000339826,9606.ENSP00000364907,936
9606.ENSP00000349477,9606.ENSP00000364907,914
9606.ENSP00000349477,9606.ENSP00000364907,914
9606.ENSP00000307046,9606.ENSP00000365895,946
9606.ENSP00000307046,9606.ENSP00000365895,946
9606.ENSP00000265969,9606.ENSP00000367001,977
9606.ENSP00000265969,9606.ENSP00000367001,977
9606.ENSP00000222812,9606.ENSP00000368244,958
9606.ENSP00000222812,9606.ENSP00000368244,958
9606.ENSP00000304133,9606.ENSP00000368244,909
9606.ENSP00000304133,9606.ENSP00000368244,909
9606.ENSP00000263373,9606.ENSP00000368314,900
9606.ENSP00000263373,9606.ENSP00000368314,900
9606.ENSP00000330633,9606.ENSP00000368314,913
9606.ENSP00000330633,9606.ENSP00000368314,913
9606.ENSP00000335196,9606.ENSP00000368314,985
9606.ENSP00000335196,9606.ENSP00000368314,985
9606.ENSP00000248437,9606.ENSP00000369703,974
9606.ENSP00000248437,9606.ENSP00000369703,974
9606.ENSP00000340820,9606.ENSP00000369703,916
9606.ENSP00000340820,9606.ENSP00000369703,916
9606.ENSP00000360687,9606.ENSP00000369927,943
9606.ENSP00000360687,9606.ENSP00000369927,943
9606.ENSP00000369927,9606.ENSP00000370254,989
9606.ENSP00000369927,9606.ENSP00000370254,989
9606.ENSP00000236877,9606.ENSP00000370669,904
9606.ENSP00000236877,9606.ENSP00000370669,904
9606.ENSP00000340820,9606.ENSP00000371614,954
9606.ENSP00000340820,9606.ENSP00000371614,954
9606.ENSP00000353508,9606.ENSP00000371614,915
9606.ENSP00000353508,9606.ENSP00000371614,915
9606.ENSP00000347451,9606.ENSP00000371693,987
9606.ENSP00000347451,9606.ENSP00000371693,987
9606.ENSP00000307046,9606.ENSP00000373244,908
9606.ENSP00000307046,9606.ENSP00000373244,908
9606.ENSP00000230538,9606.ENSP00000375778,955
9606.ENSP00000230538,9606.ENSP00000375778,955
9606.ENSP00000296585,9606.ENSP00000375778,943
9606.ENSP00000296585,9606.ENSP00000375778,943
9606.ENSP00000306490,9606.ENSP00000375778,901
9606.ENSP00000306490,9606.ENSP00000375778,901
9606.ENSP00000313437,9606.ENSP00000375778,903
9606.ENSP00000313437,9606.ENSP00000375778,903
9606.ENSP00000354360,9606.ENSP00000375778,941
9606.ENSP00000354360,9606.ENSP00000375778,941
9606.ENSP00000354923,9606.ENSP00000375778,901
9606.ENSP00000354923,9606.ENSP00000375778,901
9606.ENSP00000356515,9606.ENSP00000375778,902
9606.ENSP00000356515,9606.ENSP00000375778,902
9606.ENSP00000312021,9606.ENSP00000376456,947
9606.ENSP00000312021,9606.ENSP00000376456,947
9606.ENSP00000364586,9606.ENSP00000376523,912
9606.ENSP00000364586,9606.ENSP00000376523,912
9606.ENSP00000243077,9606.ENSP00000377836,942
9606.ENSP00000243077,9606.ENSP00000377836,942
9606.ENSP00000252575,9606.ENSP00000377836,927
9606.ENSP00000252575,9606.ENSP00000377836,927
9606.ENSP00000327336,9606.ENSP00000377836,939
9606.ENSP00000327336,9606.ENSP00000377836,939
9606.ENSP00000331210,9606.ENSP00000377836,931
9606.ENSP00000331210,9606.ENSP00000377836,931
9606.ENSP00000365895,9606.ENSP00000377836,929
9606.ENSP00000365895,9606.ENSP00000377836,929
9606.ENSP00000373244,9606.ENSP00000377836,916
9606.ENSP00000373244,9606.ENSP00000377836,916
9606.ENSP00000335083,9606.ENSP00000377936,940
9606.ENSP00000335083,9606.ENSP00000377936,940
9606.ENSP00000245907,9606.ENSP00000378130,999
9606.ENSP00000245907,9606.ENSP00000378130,999
9606.ENSP00000361004,9606.ENSP00000379111,938
9606.ENSP00000361004,9606.ENSP00000379111,938
9606.ENSP00000306490,9606.ENSP00000379140,904
9606.ENSP00000306490,9606.ENSP00000379140,904
9606.ENSP00000304930,9606.ENSP00000379204,990
9606.ENSP00000304930,9606.ENSP00000379204,990
9606.ENSP00000327758,9606.ENSP00000379204,926
9606.ENSP00000327758,9606.ENSP00000379204,926
9606.ENSP00000317721,9606.ENSP00000379895,906
9606.ENSP00000317721,9606.ENSP00000379895,906
9606.ENSP00000333667,9606.ENSP00000379895,925
9606.ENSP00000333667,9606.ENSP00000379895,925
9606.ENSP00000355904,9606.ENSP00000383063,913
9606.ENSP00000355904,9606.ENSP00000383063,913
9606.ENSP00000356213,9606.ENSP00000384364,910
9606.ENSP00000356213,9606.ENSP00000384364,910
9606.ENSP00000220478,9606.ENSP00000385834,903
9606.ENSP00000220478,9606.ENSP00000385834,903
9606.ENSP00000009530,9606.ENSP00000386884,991
9606.ENSP00000009530,9606.ENSP00000386884,991
9606.ENSP00000306490,9606.ENSP00000386884,907
9606.ENSP00000306490,9606.ENSP00000386884,907
9606.ENSP00000379140,9606.ENSP00000386884,999
9606.ENSP00000379140,9606.ENSP00000386884,999
9606.ENSP00000359783,9606.ENSP00000388001,943
9606.ENSP00000359783,9606.ENSP00000388001,943
9606.ENSP00000359787,9606.ENSP00000388001,937
9606.ENSP00000359787,9606.ENSP00000388001,937
9606.ENSP00000379895,9606.ENSP00000389009,905
9606.ENSP00000379895,9606.ENSP00000389009,905
9606.ENSP00000256339,9606.ENSP00000391088,999
9606.ENSP00000256339,9606.ENSP00000391088,999
9606.ENSP00000379111,9606.ENSP00000394624,902
9606.ENSP00000379111,9606.ENSP00000394624,902
9606.ENSP00000306245,9606.ENSP00000395389,942
9606.ENSP00000306245,9606.ENSP00000395389,942
9606.ENSP00000388001,9606.ENSP00000395590,990
9606.ENSP00000388001,9606.ENSP00000395590,990
9606.ENSP00000388001,9606.ENSP00000399168,921
9606.ENSP00000388001,9606.ENSP00000399168,921
9606.ENSP00000395590,9606.ENSP00000399168,925
9606.ENSP00000395590,9606.ENSP00000399168,925
9606.ENSP00000351908,9606.ENSP00000399511,910
9606.ENSP00000351908,9606.ENSP00000399511,910
9606.ENSP00000293404,9606.ENSP00000402608,935
9606.ENSP00000293404,9606.ENSP00000402608,935
9606.ENSP00000361471,9606.ENSP00000402608,995
9606.ENSP00000361471,9606.ENSP00000402608,995
9606.ENSP00000349477,9606.ENSP00000405338,966
9606.ENSP00000349477,9606.ENSP00000405338,966
9606.ENSP00000379111,9606.ENSP00000405338,935
9606.ENSP00000379111,9606.ENSP00000405338,935
9606.ENSP00000221166,9606.ENSP00000408979,902
9606.ENSP00000221166,9606.ENSP00000408979,902
9606.ENSP00000393379,9606.ENSP00000408979,975
9606.ENSP00000393379,9606.ENSP00000408979,975
9606.ENSP00000314500,9606.ENSP00000417498,914
9606.ENSP00000314500,9606.ENSP00000417498,914
9606.ENSP00000223095,9606.ENSP00000419465,927
9606.ENSP00000223095,9606.ENSP00000419465,927
9606.ENSP00000364907,9606.ENSP00000420494,964
9606.ENSP00000364907,9606.ENSP00000420494,964
9606.ENSP00000417498,9606.ENSP00000423313,900
9606.ENSP00000417498,9606.ENSP00000423313,900
9606.ENSP00000296452,9606.ENSP00000429562,961
9606.ENSP00000296452,9606.ENSP00000429562,961
9606.ENSP00000357113,9606.ENSP00000433138,967
9606.ENSP00000357113,9606.ENSP00000433138,967
9606.ENSP00000252575,9606.ENSP00000433847,932
9606.ENSP00000252575,9606.ENSP00000433847,932
9606.ENSP00000307046,9606.ENSP00000433847,916
9606.ENSP00000307046,9606.ENSP00000433847,916
9606.ENSP00000327336,9606.ENSP00000433847,902
9606.ENSP00000327336,9606.ENSP00000433847,902
9606.ENSP00000331210,9606.ENSP00000433847,917
9606.ENSP00000331210,9606.ENSP00000433847,917
9606.ENSP00000373244,9606.ENSP00000433847,909
9606.ENSP00000373244,9606.ENSP00000433847,909
9606.ENSP00000377836,9606.ENSP00000433847,919
9606.ENSP00000377836,9606.ENSP00000433847,919
9606.ENSP00000263233,9606.ENSP00000437402,920
9606.ENSP00000263233,9606.ENSP00000437402,920
9606.ENSP00000385035,9606.ENSP00000438615,999
9606.ENSP00000385035,9606.ENSP00000438615,999
9606.ENSP00000230538,9606.ENSP00000452120,944
9606.ENSP00000230538,9606.ENSP00000452120,944
9606.ENSP00000268070,9606.ENSP00000460236,903
9606.ENSP00000268070,9606.ENSP00000460236,903
9606.ENSP00000274181,9606.ENSP00000460236,903
9606.ENSP00000274181,9606.ENSP00000460236,903
9606.ENSP00000299164,9606.ENSP00000460236,910
9606.ENSP00000299164,9606.ENSP00000460236,910
9606.ENSP00000347484,9606.ENSP00000460236,905
9606.ENSP00000347484,9606.ENSP00000460236,905
9606.ENSP00000362444,9606.ENSP00000469689,939
9606.ENSP00000362444,9606.ENSP00000469689,939
9606.ENSP00000433138,9606.ENSP00000478516,999
9606.ENSP00000433138,9606.ENSP00000478516,999
9606.ENSP00000252575,9606.ENSP00000480132,987
9606.ENSP00000252575,9606.ENSP00000480132,987
9606.ENSP00000330633,9606.ENSP00000480132,914
9606.ENSP00000330633,9606.ENSP00000480132,914
9606.ENSP00000347591,9606.ENSP00000480132,957
9606.ENSP00000347591,9606.ENSP00000480132,957
9606.ENSP00000359077,9606.ENSP00000480132,908
9606.ENSP00000359077,9606.ENSP00000480132,908
9606.ENSP00000305941,9606.ENSP00000480489,967
9606.ENSP00000305941,9606.ENSP00000480489,967
9606.ENSP00000263431,9606.ENSP00000480660,917
9606.ENSP00000263431,9606.ENSP00000480660,917
9606.ENSP00000367743,9606.ENSP00000480660,904
9606.ENSP00000367743,9606.ENSP00000480660,904
9606.ENSP00000357688,9606.ENSP00000480791,997
9606.ENSP00000357688,9606.ENSP00000480791,997
9606.ENSP00000263431,9606.ENSP00000481554,924
9606.ENSP00000263431,9606.ENSP00000481554,924
9606.ENSP00000300105,9606.ENSP00000481554,986
9606.ENSP00000300105,9606.ENSP00000481554,986
9606.ENSP00000363480,9606.ENSP00000481554,946
9606.ENSP00000363480,9606.ENSP00000481554,946
9606.ENSP00000367743,9606.ENSP00000481554,922
9606.ENSP00000367743,9606.ENSP00000481554,922
9606.ENSP00000480660,9606.ENSP00000481554,964
9606.ENSP00000480660,9606.ENSP00000481554,964
9606.ENSP00000222812,9606.ENSP00000482826,937
9606.ENSP00000222812,9606.ENSP00000482826,937
9606.ENSP00000306245,9606.ENSP00000483570,927
9606.ENSP00000306245,9606.ENSP00000483570,927
9606.ENSP00000364907,9606.ENSP00000483570,973
9606.ENSP00000364907,9606.ENSP00000483570,973
9606.ENSP00000405338,9606.ENSP00000483570,962
9606.ENSP00000405338,9606.ENSP00000483570,962
9606.ENSP00000268070,9606.ENSP00000483599,932
9606.ENSP00000268070,9606.ENSP00000483599,932
9606.ENSP00000274181,9606.ENSP00000483599,905
9606.ENSP00000274181,9606.ENSP00000483599,905
9606.ENSP00000299164,9606.ENSP00000483599,914
9606.ENSP00000299164,9606.ENSP00000483599,914
9606.ENSP00000347484,9606.ENSP00000483599,916
9606.ENSP00000347484,9606.ENSP00000483599,916
9606.ENSP00000460236,9606.ENSP00000483599,914
9606.ENSP00000460236,9606.ENSP00000483599,914
9606.ENSP00000356213,9606.ENSP00000483721,916
9606.ENSP00000356213,9606.ENSP00000483721,916
