from,to,combined_score
9606.ENSP00000327025,9606.ENSP00000383063,807
9606.ENSP00000327025,9606.ENSP00000383063,807
9606.ENSP00000245907,9606.ENSP00000385035,845
9606.ENSP00000245907,9606.ENSP00000385035,845
9606.ENSP00000173229,9606.ENSP00000385143,956
9606.ENSP00000173229,9606.ENSP00000385143,956
9606.ENSP00000245907,9606.ENSP00000385834,711
9606.ENSP00000245907,9606.ENSP00000385834,711
9606.ENSP00000327025,9606.ENSP00000386165,908
9606.ENSP00000327025,9606.ENSP00000386165,908
9606.ENSP00000368880,9606.ENSP00000386165,932
9606.ENSP00000368880,9606.ENSP00000386165,932
9606.ENSP00000368538,9606.ENSP00000386884,957
9606.ENSP00000368538,9606.ENSP00000386884,957
9606.ENSP00000378517,9606.ENSP00000386884,715
9606.ENSP00000378517,9606.ENSP00000386884,715
9606.ENSP00000379140,9606.ENSP00000386884,999
9606.ENSP00000379140,9606.ENSP00000386884,999
9606.ENSP00000173229,9606.ENSP00000389588,779
9606.ENSP00000173229,9606.ENSP00000389588,779
9606.ENSP00000268070,9606.ENSP00000389588,902
9606.ENSP00000268070,9606.ENSP00000389588,902
9606.ENSP00000270328,9606.ENSP00000389588,902
9606.ENSP00000270328,9606.ENSP00000389588,902
9606.ENSP00000274181,9606.ENSP00000389588,902
9606.ENSP00000274181,9606.ENSP00000389588,902
9606.ENSP00000340292,9606.ENSP00000391826,780
9606.ENSP00000340292,9606.ENSP00000391826,780
9606.ENSP00000370473,9606.ENSP00000391826,999
9606.ENSP00000370473,9606.ENSP00000391826,999
9606.ENSP00000252486,9606.ENSP00000392423,988
9606.ENSP00000252486,9606.ENSP00000392423,988
9606.ENSP00000350928,9606.ENSP00000392423,780
9606.ENSP00000350928,9606.ENSP00000392423,780
9606.ENSP00000371532,9606.ENSP00000392423,999
9606.ENSP00000371532,9606.ENSP00000392423,999
9606.ENSP00000223095,9606.ENSP00000398698,762
9606.ENSP00000223095,9606.ENSP00000398698,762
9606.ENSP00000252486,9606.ENSP00000398698,713
9606.ENSP00000252486,9606.ENSP00000398698,713
9606.ENSP00000296545,9606.ENSP00000398698,839
9606.ENSP00000296545,9606.ENSP00000398698,839
9606.ENSP00000351908,9606.ENSP00000398698,970
9606.ENSP00000351908,9606.ENSP00000398698,970
9606.ENSP00000368538,9606.ENSP00000398698,762
9606.ENSP00000368538,9606.ENSP00000398698,762
9606.ENSP00000370842,9606.ENSP00000398698,729
9606.ENSP00000370842,9606.ENSP00000398698,729
9606.ENSP00000379140,9606.ENSP00000398698,715
9606.ENSP00000379140,9606.ENSP00000398698,715
9606.ENSP00000386884,9606.ENSP00000398698,760
9606.ENSP00000386884,9606.ENSP00000398698,760
9606.ENSP00000351908,9606.ENSP00000399511,910
9606.ENSP00000351908,9606.ENSP00000399511,910
9606.ENSP00000398698,9606.ENSP00000399511,908
9606.ENSP00000398698,9606.ENSP00000399511,908
9606.ENSP00000317404,9606.ENSP00000402394,967
9606.ENSP00000317404,9606.ENSP00000402394,967
9606.ENSP00000361471,9606.ENSP00000402608,995
9606.ENSP00000361471,9606.ENSP00000402608,995
9606.ENSP00000259727,9606.ENSP00000410309,700
9606.ENSP00000259727,9606.ENSP00000410309,700
9606.ENSP00000357669,9606.ENSP00000410309,742
9606.ENSP00000357669,9606.ENSP00000410309,742
9606.ENSP00000398698,9606.ENSP00000410481,771
9606.ENSP00000398698,9606.ENSP00000410481,771
9606.ENSP00000379140,9606.ENSP00000411355,969
9606.ENSP00000379140,9606.ENSP00000411355,969
9606.ENSP00000386884,9606.ENSP00000411355,996
9606.ENSP00000386884,9606.ENSP00000411355,996
9606.ENSP00000398698,9606.ENSP00000411355,861
9606.ENSP00000398698,9606.ENSP00000411355,861
9606.ENSP00000319231,9606.ENSP00000413720,744
9606.ENSP00000319231,9606.ENSP00000413720,744
9606.ENSP00000391826,9606.ENSP00000413720,733
9606.ENSP00000391826,9606.ENSP00000413720,733
9606.ENSP00000265165,9606.ENSP00000418915,776
9606.ENSP00000265165,9606.ENSP00000418915,776
9606.ENSP00000281043,9606.ENSP00000418915,847
9606.ENSP00000281043,9606.ENSP00000418915,847
9606.ENSP00000413720,9606.ENSP00000418915,913
9606.ENSP00000413720,9606.ENSP00000418915,913
9606.ENSP00000223095,9606.ENSP00000419465,927
9606.ENSP00000223095,9606.ENSP00000419465,927
9606.ENSP00000173229,9606.ENSP00000425394,760
9606.ENSP00000173229,9606.ENSP00000425394,760
9606.ENSP00000386884,9606.ENSP00000426809,749
9606.ENSP00000386884,9606.ENSP00000426809,749
9606.ENSP00000411355,9606.ENSP00000426809,813
9606.ENSP00000411355,9606.ENSP00000426809,813
9606.ENSP00000340292,9606.ENSP00000427336,899
9606.ENSP00000340292,9606.ENSP00000427336,899
9606.ENSP00000295550,9606.ENSP00000452120,724
9606.ENSP00000295550,9606.ENSP00000452120,724
9606.ENSP00000375778,9606.ENSP00000452120,711
9606.ENSP00000375778,9606.ENSP00000452120,711
9606.ENSP00000378517,9606.ENSP00000452120,705
9606.ENSP00000378517,9606.ENSP00000452120,705
9606.ENSP00000295225,9606.ENSP00000479536,747
9606.ENSP00000295225,9606.ENSP00000479536,747
9606.ENSP00000422464,9606.ENSP00000480043,787
9606.ENSP00000422464,9606.ENSP00000480043,787
9606.ENSP00000357688,9606.ENSP00000480791,997
9606.ENSP00000357688,9606.ENSP00000480791,997
9606.ENSP00000260653,9606.ENSP00000482027,797
9606.ENSP00000260653,9606.ENSP00000482027,797
9606.ENSP00000357688,9606.ENSP00000482841,739
9606.ENSP00000357688,9606.ENSP00000482841,739
